player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
daniel zelezny,pavel cibik,28,11,3.9285714285714284,74.32142857142857,2025-11-29 12:20:00,0.39285714285714285,0.6071428571428572
daniel zelezny,petr vodal,53,11,4.283018867924528,81.58490566037736,2026-02-28 15:55:00,0.20754716981132076,0.7924528301886793
daniel zelezny,tomas cerveny jr,22,5,4.2272727272727275,78.5909090909091,2025-01-27 07:50:00,0.22727272727272727,0.7727272727272727
daniel zelezny,trefny jan,46,16,3.9565217391304346,75.26086956521739,2025-08-24 16:40:00,0.34782608695652173,0.6521739130434783
darek kleczko,denys kovtanyuk,97,13,4.298969072164948,81.65979381443299,2024-03-17 19:00:00,0.13402061855670103,0.865979381443299
darek kleczko,fabian sikora,68,10,4.147058823529412,78.30882352941177,2024-03-20 13:05:00,0.14705882352941177,0.8529411764705882
darek kleczko,franciszek jastrzebowski,39,7,4.128205128205129,77.53846153846153,2024-03-21 16:00:00,0.1794871794871795,0.8205128205128205
darek kleczko,gracjan rokita,77,11,4.1688311688311686,79.48051948051948,2024-03-14 16:35:00,0.14285714285714285,0.8571428571428572
darek kleczko,mecik patryk,38,7,3.973684210526316,77.10526315789474,2024-03-04 07:35:00,0.18421052631578946,0.8157894736842105
darek kleczko,michal szostak,57,12,4.105263157894737,78.28070175438596,2024-03-10 07:00:00,0.21052631578947367,0.7894736842105263
darek kleczko,piotr kedzierski,33,8,3.9696969696969697,74.66666666666667,2023-12-25 07:35:00,0.24242424242424243,0.7575757575757576
darek kleczko,robert balik,21,5,3.9047619047619047,71.0952380952381,2024-03-17 20:30:00,0.23809523809523808,0.7619047619047619
darek kleczko,ryszard partyka,33,9,4.0606060606060606,76.33333333333333,2024-03-21 23:10:00,0.2727272727272727,0.7272727272727273
darek kleczko,tomasz witkowski,65,12,4.061538461538461,76.33846153846154,2024-02-06 15:35:00,0.18461538461538463,0.8153846153846154
dariusz drozdz,dawid pelczar,23,4,4.391304347826087,83.47826086956522,2024-10-08 12:35:00,0.17391304347826086,0.8260869565217391
dariusz drozdz,dawid stapor,27,9,3.925925925925926,74.55555555555556,2026-01-21 08:00:00,0.3333333333333333,0.6666666666666667
dariusz drozdz,eryk skura,41,12,4.121951219512195,81.09756097560975,2025-08-10 16:00:00,0.2926829268292683,0.7073170731707317
dariusz drozdz,jan masternak,99,30,4.02020202020202,78.26262626262626,2026-01-22 09:00:00,0.30303030303030304,0.696969696969697
dariusz drozdz,kacper turecki,56,15,4.017857142857143,75.625,2025-11-26 09:35:00,0.26785714285714285,0.7321428571428572
dariusz drozdz,kamil klocek,29,7,4.0344827586206895,78.58620689655173,2026-01-22 07:30:00,0.2413793103448276,0.7586206896551724
dariusz drozdz,karol sulkowski,149,47,3.9932885906040267,76.77852348993288,2025-12-19 13:35:00,0.31543624161073824,0.6845637583892618
dariusz drozdz,kolos arkadiusz,63,21,4.0476190476190474,78.07936507936508,2025-09-24 13:35:00,0.3333333333333333,0.6666666666666667
dariusz drozdz,krzysztof pawlowski,33,11,4.0606060606060606,77.33333333333333,2025-03-07 12:30:00,0.3333333333333333,0.6666666666666667
dariusz drozdz,maciej kolek,21,4,4.0476190476190474,78.52380952380952,2025-12-10 07:30:00,0.19047619047619047,0.8095238095238095
dariusz drozdz,marcin stepien,114,38,3.9649122807017543,74.51754385964912,2026-01-22 06:00:00,0.3333333333333333,0.6666666666666667
dariusz drozdz,mateusz galus,41,14,3.975609756097561,74.1219512195122,2026-01-21 08:30:00,0.34146341463414637,0.6585365853658536
dariusz drozdz,michal lysakowski,36,10,4.222222222222222,81.30555555555556,2026-01-15 11:00:00,0.2777777777777778,0.7222222222222222
dariusz drozdz,milosz kukawka,54,16,3.925925925925926,75.16666666666667,2026-01-19 13:50:00,0.2962962962962963,0.7037037037037037
dariusz drozdz,pawel gola,95,29,4.073684210526316,77.03157894736842,2026-01-22 14:10:00,0.30526315789473685,0.6947368421052631
dariusz drozdz,stapor rafal,132,36,4.121212121212121,78.77272727272727,2026-01-20 12:30:00,0.2727272727272727,0.7272727272727273
dariusz drozdz,sylwester wloszek,44,10,4.113636363636363,78.25,2026-01-21 14:10:00,0.22727272727272727,0.7727272727272727
dariusz scigany,maciej lamer,30,7,4.2,77.73333333333333,2023-05-04 03:50:00,0.23333333333333334,0.7666666666666666
dariusz scigany,mecik patryk,39,7,4.282051282051282,81.41025641025641,2023-05-22 03:50:00,0.1794871794871795,0.8205128205128205
dariusz zoladek,emil michalski,29,10,4.068965517241379,75.44827586206897,2024-07-08 04:30:00,0.3448275862068966,0.6551724137931034
dariusz zoladek,igor misztal,98,22,4.122448979591836,77.35714285714286,2024-09-19 03:30:00,0.22448979591836735,0.7755102040816326
dariusz zoladek,jakub caban,38,12,4.0,74.15789473684211,2024-11-08 03:00:00,0.3157894736842105,0.6842105263157895
dariusz zoladek,jerzy kuzmicz,50,22,3.7,69.46,2024-11-16 19:05:00,0.44,0.56
dariusz zoladek,krzysztof gola,87,29,4.011494252873563,75.77011494252874,2024-04-08 03:00:00,0.3333333333333333,0.6666666666666667
dariusz zoladek,krzysztof witerski,34,11,3.9411764705882355,71.79411764705883,2024-10-10 08:05:00,0.3235294117647059,0.6764705882352942
dariusz zoladek,marek pyzik,88,18,4.181818181818182,76.13636363636364,2024-11-16 18:05:00,0.20454545454545456,0.7954545454545454
dariusz zoladek,mecik patryk,91,24,4.131868131868132,77.56043956043956,2024-09-16 02:40:00,0.26373626373626374,0.7362637362637363
dariusz zoladek,mleczko mateusz,49,16,4.020408163265306,75.08163265306122,2024-07-15 02:00:00,0.32653061224489793,0.6734693877551021
dariusz zoladek,piotr morawski,87,20,4.091954022988506,78.40229885057471,2024-09-05 00:00:00,0.22988505747126436,0.7701149425287357
dariusz zoladek,szymon ciemiega,20,3,4.2,78.45,2024-11-08 01:00:00,0.15,0.85
david bochnak,filip jakubsky,112,24,4.223214285714286,80.47321428571429,2025-08-10 13:10:00,0.21428571428571427,0.7857142857142857
david bochnak,filip nemec,87,22,4.080459770114943,77.45977011494253,2024-10-16 18:40:00,0.25287356321839083,0.7471264367816092
david bochnak,jachym zacharda,117,31,4.102564102564102,76.74358974358974,2026-04-17 16:55:00,0.26495726495726496,0.7350427350427351
david bochnak,jan benak,24,7,4.041666666666667,75.58333333333333,2026-04-03 08:55:00,0.2916666666666667,0.7083333333333333
david bochnak,jan kocab,73,13,4.191780821917808,78.32876712328768,2026-01-02 17:55:00,0.1780821917808219,0.821917808219178
david bochnak,marek fabini,51,13,4.098039215686274,79.70588235294117,2023-10-10 18:55:00,0.2549019607843137,0.7450980392156863
david bochnak,marek kulisek,83,24,4.0120481927710845,74.51807228915662,2026-02-18 23:25:00,0.2891566265060241,0.7108433734939759
david bochnak,martin cerny,64,22,4.0,75.3125,2026-04-19 22:40:00,0.34375,0.65625
david bochnak,martin sulc,36,9,4.083333333333333,78.08333333333333,2024-04-26 20:55:00,0.25,0.75
david bochnak,matej beran,33,10,4.03030303030303,76.57575757575758,2025-07-17 19:25:00,0.30303030303030304,0.696969696969697
david bochnak,ondrej fiklik,155,43,4.096774193548387,77.54838709677419,2026-02-21 09:25:00,0.27741935483870966,0.7225806451612904
david bochnak,ondrej kadavy,126,40,4.0,74.53968253968254,2026-04-17 18:05:00,0.31746031746031744,0.6825396825396826
david bochnak,pavel benes,54,22,3.888888888888889,73.42592592592592,2026-03-15 18:55:00,0.4074074074074074,0.5925925925925926
david bochnak,petr vanek,93,27,4.021505376344086,76.91397849462365,2026-04-19 20:25:00,0.2903225806451613,0.7096774193548387
david bochnak,tomas cerveny,25,9,3.76,70.32,2025-02-13 22:55:00,0.36,0.64
david bochnak,vaclav hejda,31,9,4.129032258064516,78.54838709677419,2025-11-06 17:25:00,0.2903225806451613,0.7096774193548387
david bochnak,vaclav hejda sr,23,4,4.217391304347826,78.73913043478261,2023-05-24 19:55:00,0.17391304347826086,0.8260869565217391
david bochnak,vaclav nadvornik,108,31,4.12037037037037,77.45370370370371,2026-04-11 15:55:00,0.28703703703703703,0.712962962962963
david bochnak,viktor skokan,26,8,3.923076923076923,74.53846153846153,2024-08-11 20:55:00,0.3076923076923077,0.6923076923076923
david bochnak,vit benak,20,9,3.8,69.75,2025-09-12 17:25:00,0.45,0.55
david del olmo,sanchez juan a,22,9,3.8636363636363638,71.77272727272727,2025-11-20 19:20:00,0.4090909090909091,0.5909090909090908
david hons,ladislav vosyka,28,7,4.071428571428571,74.46428571428571,2026-04-15 18:05:00,0.25,0.75
david jicha,filip cernota,172,46,4.023255813953488,78.42441860465117,2026-02-26 21:50:00,0.26744186046511625,0.7325581395348837
david jicha,filip strejc,207,50,4.140096618357488,79.39613526570048,2026-04-05 19:20:00,0.24154589371980675,0.7584541062801933
david jicha,jaromir zlamal,71,22,3.971830985915493,74.43661971830986,2026-04-05 21:50:00,0.30985915492957744,0.6901408450704225
david jicha,lukas soucek,42,13,4.142857142857143,79.21428571428571,2026-03-14 08:55:00,0.30952380952380953,0.6904761904761905
david jicha,martin stusek,241,65,4.0995850622406635,76.68464730290457,2026-04-03 21:50:00,0.2697095435684647,0.7302904564315353
david jicha,michal spalek,103,32,4.0,74.88349514563107,2025-02-11 21:25:00,0.3106796116504854,0.6893203883495146
david jicha,petr dvorak,57,7,4.280701754385965,80.9298245614035,2024-03-14 16:55:00,0.12280701754385964,0.8771929824561404
david jicha,petr silhan,45,14,4.022222222222222,77.33333333333333,2026-03-02 16:25:00,0.3111111111111111,0.6888888888888889
david jicha,tomas beran,48,14,4.0,74.9375,2024-01-14 14:25:00,0.2916666666666667,0.7083333333333333
david jicha,tomas cerveny,36,7,4.222222222222222,80.55555555555556,2024-01-23 21:55:00,0.19444444444444445,0.8055555555555556
david jicha,tomas flicek,32,12,3.9375,75.40625,2026-01-04 11:30:00,0.375,0.625
david jicha,tomas vorisek,330,88,4.075757575757576,76.83636363636364,2026-04-05 18:20:00,0.26666666666666666,0.7333333333333334
david jicha,vaclav podrazil,55,16,4.072727272727272,76.0909090909091,2026-02-20 16:55:00,0.2909090909090909,0.7090909090909091
david mutl,gustav lomsky,51,14,4.078431372549019,74.0,2025-04-11 11:50:00,0.27450980392156865,0.7254901960784313
david mutl,jakub jares,27,12,3.8518518518518516,70.62962962962963,2024-01-27 10:20:00,0.4444444444444444,0.5555555555555556
david mutl,jan framberk,73,20,4.027397260273973,76.17808219178082,2026-01-26 17:50:00,0.273972602739726,0.726027397260274
david mutl,jan prokes,23,7,3.9565217391304346,72.82608695652173,2025-03-27 12:50:00,0.30434782608695654,0.6956521739130435
david mutl,jan spiegel,91,25,4.087912087912088,76.94505494505495,2025-11-12 11:20:00,0.27472527472527475,0.7252747252747253
david mutl,jan zalesky,65,16,4.046153846153846,76.63076923076923,2025-10-22 09:30:00,0.24615384615384617,0.7538461538461538
david mutl,karel kastner,20,3,4.4,84.35,2025-11-29 11:55:00,0.15,0.85
david mutl,michal korycki,54,12,4.12962962962963,76.64814814814815,2025-12-04 12:20:00,0.2222222222222222,0.7777777777777778
david mutl,ondrej sebek,67,18,4.059701492537314,77.83582089552239,2025-12-04 14:20:00,0.26865671641791045,0.7313432835820896
david mutl,pavel vilhelm,56,15,4.053571428571429,74.83928571428571,2025-10-09 07:40:00,0.26785714285714285,0.7321428571428572
david mutl,vaclav nykl,42,13,4.0476190476190474,75.11904761904762,2025-09-15 13:55:00,0.30952380952380953,0.6904761904761905
david mutl,vlastimil kocvara,28,5,4.25,78.57142857142857,2023-11-13 15:05:00,0.17857142857142858,0.8214285714285714
david mutl,vojtech hruska,68,12,4.235294117647059,80.26470588235294,2025-11-03 11:00:00,0.17647058823529413,0.8235294117647058
david nosek,filip musil,21,9,3.761904761904762,69.76190476190476,2025-10-22 10:40:00,0.42857142857142855,0.5714285714285714
david nosek,jakub rolik,54,10,4.277777777777778,82.4074074074074,2025-11-28 19:20:00,0.18518518518518517,0.8148148148148149
david nosek,jaroslav sprongl,30,10,3.933333333333333,73.06666666666666,2025-11-29 20:30:00,0.3333333333333333,0.6666666666666667
david nosek,jaroslav zamyslicky,41,14,3.975609756097561,73.85365853658537,2025-11-17 15:20:00,0.34146341463414637,0.6585365853658536
david nosek,jiri cermak,42,19,3.6666666666666665,67.35714285714286,2025-11-17 12:10:00,0.4523809523809524,0.5476190476190477
david nosek,karel kastner,41,12,4.195121951219512,79.39024390243902,2025-11-11 16:40:00,0.2926829268292683,0.7073170731707317
david nosek,lubos cermak,23,4,4.173913043478261,78.04347826086956,2025-11-27 20:50:00,0.17391304347826086,0.8260869565217391
david nosek,lukas pour,28,6,4.25,80.71428571428571,2025-06-08 06:50:00,0.21428571428571427,0.7857142857142857
david nosek,marek teiml,65,24,3.9846153846153847,73.29230769230769,2025-11-11 16:10:00,0.36923076923076925,0.6307692307692307
david nosek,martin plihal,36,8,4.138888888888889,78.08333333333333,2025-11-12 17:40:00,0.2222222222222222,0.7777777777777778
david nosek,michal nemec,36,13,3.861111111111111,72.44444444444444,2025-11-02 15:20:00,0.3611111111111111,0.6388888888888888
david nosek,pavel vyvial,51,22,3.803921568627451,70.47058823529412,2025-02-05 17:10:00,0.43137254901960786,0.5686274509803921
david nosek,petr litomisky,26,10,3.8461538461538463,72.65384615384616,2025-11-15 17:50:00,0.38461538461538464,0.6153846153846154
david nosek,petr vrastil,25,6,4.04,75.08,2025-11-12 16:10:00,0.24,0.76
david nosek,radek zeman,39,14,3.923076923076923,72.33333333333333,2025-11-28 21:20:00,0.358974358974359,0.641025641025641
david nosek,roman urban,85,26,3.9647058823529413,73.07058823529412,2025-11-29 21:50:00,0.3058823529411765,0.6941176470588235
david nosek,stanislav jansa,22,10,3.6818181818181817,69.5909090909091,2025-11-28 22:50:00,0.45454545454545453,0.5454545454545454
david nosek,tomas kocvara,31,7,4.129032258064516,76.29032258064517,2025-11-15 18:55:00,0.22580645161290322,0.7741935483870968
david nosek,vladimir libovicky,70,16,4.114285714285714,78.04285714285714,2025-11-17 18:50:00,0.22857142857142856,0.7714285714285715
david nosek,vladimir svoboda,41,9,4.048780487804878,74.7560975609756,2025-10-24 14:50:00,0.21951219512195122,0.7804878048780488
david nosek,vojtech strouhal,28,9,3.9642857142857144,74.32142857142857,2025-08-07 15:20:00,0.32142857142857145,0.6785714285714286
david nosek,zdenek bron,32,12,3.875,71.8125,2025-11-08 18:50:00,0.375,0.625
david sabuka,jan hendrych,25,8,3.96,74.44,2026-04-15 17:20:00,0.32,0.6799999999999999
david sabuka,milan tlusty,50,8,4.3,80.36,2026-04-15 15:20:00,0.16,0.84
david sabuka,vojna daniel,24,3,4.25,79.45833333333333,2026-02-08 15:20:00,0.125,0.875
david sabuka,zdenek zahradka,46,10,4.217391304347826,78.56521739130434,2026-04-19 12:20:00,0.21739130434782608,0.782608695652174
david sarganek,filip sikora,26,12,3.730769230769231,71.11538461538461,2026-04-08 14:15:00,0.46153846153846156,0.5384615384615384
david sarganek,petr vicherek,25,9,3.96,71.8,2026-04-07 20:45:00,0.36,0.64
david sarganek,rene kowal,21,5,4.238095238095238,77.47619047619048,2026-03-24 19:10:00,0.23809523809523808,0.7619047619047619
david sarganek,rostislav niezgoda,43,16,3.813953488372093,70.72093023255815,2026-04-17 15:40:00,0.37209302325581395,0.627906976744186
david sochor,david vesecky,20,5,4.15,79.2,2026-02-05 16:55:00,0.25,0.75
david sochor,marek kulisek,30,10,4.033333333333333,76.36666666666666,2026-02-15 15:05:00,0.3333333333333333,0.6666666666666667
david sochor,michal brozek,24,7,4.0,74.08333333333333,2026-01-30 16:25:00,0.2916666666666667,0.7083333333333333
david vesecky,martin cerny,89,29,3.943820224719101,72.58426966292134,2026-04-16 11:20:00,0.3258426966292135,0.6741573033707865
david vesecky,michal brozek,54,12,4.037037037037037,76.25925925925925,2026-03-30 14:25:00,0.2222222222222222,0.7777777777777778
david vesecky,ondrej fiklik,93,30,4.021505376344086,76.21505376344086,2026-03-31 10:25:00,0.3225806451612903,0.6774193548387097
david vesecky,pavel benes,33,8,4.121212121212121,78.39393939393939,2026-04-14 07:55:00,0.24242424242424243,0.7575757575757576
david vesecky,pavel rissky,41,10,4.2439024390243905,80.2439024390244,2026-03-01 10:25:00,0.24390243902439024,0.7560975609756098
david vesecky,petr kotrbaty,23,8,3.9565217391304346,74.69565217391305,2025-11-21 12:55:00,0.34782608695652173,0.6521739130434783
david vesecky,vaclav nadvornik,40,13,4.05,76.1,2026-04-16 10:20:00,0.325,0.675
dawid jadam,maciej kolek,29,9,4.0,78.10344827586206,2025-11-12 09:00:00,0.3103448275862069,0.6896551724137931
dawid jadam,marcin stepien,25,7,4.12,81.0,2025-10-26 15:00:00,0.28,0.72
dawid jadam,michal lysakowski,38,9,4.2631578947368425,84.3157894736842,2025-11-12 13:00:00,0.23684210526315788,0.7631578947368421
dawid jadam,milosz kukawka,24,7,4.0,79.66666666666667,2025-11-12 07:30:00,0.2916666666666667,0.7083333333333333
dawid jadam,stapor rafal,22,1,4.409090909090909,83.5909090909091,2025-11-11 10:30:00,0.045454545454545456,0.9545454545454546
dawid pelczar,jan masternak,23,5,4.217391304347826,83.17391304347827,2024-09-24 11:05:00,0.21739130434782608,0.782608695652174
dawid pelczar,karol sulkowski,24,7,4.125,78.20833333333333,2024-09-27 07:00:00,0.2916666666666667,0.7083333333333333
dawid pelczar,krzysztof pawlowski,24,6,4.166666666666667,76.79166666666667,2024-10-09 07:00:00,0.25,0.75
dawid pelczar,marcin stepien,46,13,4.021739130434782,76.97826086956522,2024-10-09 12:40:00,0.2826086956521739,0.7173913043478262
dawid pelczar,pawel gola,38,9,4.2368421052631575,80.28947368421052,2024-09-26 20:25:00,0.23684210526315788,0.7631578947368421
dawid pelczar,stapor rafal,74,23,3.9594594594594597,75.64864864864865,2024-10-08 20:45:00,0.3108108108108108,0.6891891891891893
dawid pelczar,sylwester wloszek,33,14,3.757575757575758,71.57575757575758,2024-09-03 09:35:00,0.42424242424242425,0.5757575757575757
dawid stapor,emil nowak,116,49,3.7844827586206895,70.81896551724138,2024-01-14 17:05:00,0.4224137931034483,0.5775862068965517
dawid stapor,filip kociuba,239,88,3.8451882845188283,71.88702928870293,2025-02-16 18:30:00,0.3682008368200837,0.6317991631799162
dawid stapor,jakub kuzmicz,30,8,4.0,75.13333333333334,2024-02-15 08:30:00,0.26666666666666666,0.7333333333333334
dawid stapor,jakub lamperski,31,12,3.838709677419355,73.19354838709677,2023-06-15 05:00:00,0.3870967741935484,0.6129032258064516
dawid stapor,jan masternak,60,17,4.033333333333333,77.68333333333334,2026-04-16 10:30:00,0.2833333333333333,0.7166666666666667
dawid stapor,karol urbanowicz,35,7,4.114285714285714,77.22857142857143,2023-05-16 08:30:00,0.2,0.8
dawid stapor,kayque valois,195,67,3.882051282051282,72.58461538461539,2024-12-05 12:30:00,0.3435897435897436,0.6564102564102564
dawid stapor,krzysztof pawlowski,32,11,3.9375,70.84375,2025-03-07 09:30:00,0.34375,0.65625
dawid stapor,maciej kolek,350,139,3.8257142857142856,72.72285714285714,2025-12-10 13:00:00,0.39714285714285713,0.6028571428571429
dawid stapor,marcin stepien,155,38,4.058064516129032,77.58064516129032,2026-04-17 11:30:00,0.24516129032258063,0.7548387096774194
dawid stapor,mateusz galus,62,19,4.096774193548387,76.6774193548387,2026-04-14 09:00:00,0.3064516129032258,0.6935483870967742
dawid stapor,michal lysakowski,407,150,3.9066339066339064,74.01965601965603,2026-04-17 06:00:00,0.36855036855036855,0.6314496314496314
dawid stapor,milosz kukawka,239,102,3.8158995815899583,70.90376569037657,2026-01-12 08:30:00,0.42677824267782427,0.5732217573221757
dawid stapor,pawel gola,155,53,3.9161290322580644,74.0516129032258,2026-04-17 09:30:00,0.3419354838709677,0.6580645161290323
dawid stapor,stapor rafal,100,47,3.77,70.97,2026-01-20 10:30:00,0.47,0.53
dawid stapor,sylwester wloszek,221,68,3.9547511312217196,75.84615384615384,2026-04-17 08:30:00,0.3076923076923077,0.6923076923076923
denis benes,krystof prida,40,14,4.025,74.575,2023-11-17 16:55:00,0.35,0.65
denis benes,martin stusek,28,6,4.107142857142857,79.03571428571429,2023-09-02 21:55:00,0.21428571428571427,0.7857142857142857
denis benes,michal spalek,31,10,3.838709677419355,73.51612903225806,2023-11-17 19:10:00,0.3225806451612903,0.6774193548387097
denis benes,tomas vorisek,47,10,4.1063829787234045,77.70212765957447,2023-11-30 07:55:00,0.2127659574468085,0.7872340425531915
denys kovtanyuk,fabian sikora,200,67,3.945,74.655,2025-11-16 07:35:00,0.335,0.665
denys kovtanyuk,franciszek jastrzebowski,56,13,4.178571428571429,79.125,2024-09-09 17:35:00,0.23214285714285715,0.7678571428571428
denys kovtanyuk,gracjan rokita,134,32,4.201492537313433,79.17164179104478,2026-01-29 18:00:00,0.23880597014925373,0.7611940298507462
denys kovtanyuk,grzegorz jez,47,9,4.297872340425532,80.74468085106383,2025-09-14 12:35:00,0.19148936170212766,0.8085106382978724
denys kovtanyuk,karol guzi,74,20,4.081081081081081,78.87837837837837,2026-03-14 19:05:00,0.2702702702702703,0.7297297297297297
denys kovtanyuk,krzysztof wenda,41,9,4.2682926829268295,81.65853658536585,2024-09-10 12:35:00,0.21951219512195122,0.7804878048780488
denys kovtanyuk,krzysztof zapala,25,4,4.2,79.44,2026-03-01 13:05:00,0.16,0.84
denys kovtanyuk,leszek maduzia,27,6,4.0,75.37037037037037,2024-12-06 20:30:00,0.2222222222222222,0.7777777777777778
denys kovtanyuk,marek chybinski,91,30,3.934065934065934,72.85714285714286,2026-03-14 18:05:00,0.32967032967032966,0.6703296703296704
denys kovtanyuk,mateusz sikon,24,4,4.208333333333333,80.45833333333333,2026-01-24 22:35:00,0.16666666666666666,0.8333333333333334
denys kovtanyuk,mecik patryk,23,5,4.130434782608695,80.3913043478261,2024-08-28 20:45:00,0.21739130434782608,0.782608695652174
denys kovtanyuk,michal bracha,37,12,3.945945945945946,72.67567567567568,2025-08-31 10:35:00,0.32432432432432434,0.6756756756756757
denys kovtanyuk,michal szostak,103,25,4.184466019417476,78.29126213592232,2024-09-06 15:30:00,0.24271844660194175,0.7572815533980582
denys kovtanyuk,pawel kos,72,20,4.0,75.52777777777777,2026-01-30 23:35:00,0.2777777777777778,0.7222222222222222
denys kovtanyuk,piotr kedzierski,48,7,4.375,83.83333333333333,2023-12-16 16:35:00,0.14583333333333334,0.8541666666666666
denys kovtanyuk,piotr zwolinski,26,7,4.076923076923077,78.38461538461539,2024-12-03 17:05:00,0.2692307692307692,0.7307692307692308
denys kovtanyuk,rafal ucinski,83,17,4.228915662650603,80.56626506024097,2025-07-13 12:35:00,0.20481927710843373,0.7951807228915663
denys kovtanyuk,ryszard partyka,32,9,4.15625,78.8125,2024-04-30 17:35:00,0.28125,0.71875
denys kovtanyuk,tomasz witkowski,122,36,4.090163934426229,76.76229508196721,2024-09-10 16:05:00,0.29508196721311475,0.7049180327868853
denys kovtanyuk,zbigniew gudz,23,6,4.217391304347826,77.73913043478261,2023-11-25 19:35:00,0.2608695652173913,0.7391304347826086
dev dassarma,harpreet singh,28,10,3.9285714285714284,71.5,2025-09-27 22:45:00,0.35714285714285715,0.6428571428571428
dev dassarma,kotlyarevskiy semen,33,10,3.9696969696969697,72.93939393939394,2025-05-03 20:15:00,0.30303030303030304,0.696969696969697
dmitri famin,johannes kant,27,8,4.037037037037037,76.77777777777777,2024-12-04 08:45:00,0.2962962962962963,0.7037037037037037
dmitri famin,nikolai danilov,25,6,4.16,81.04,2025-01-22 11:15:00,0.24,0.76
dmitri famin,raul pirson,37,15,3.864864864864865,71.45945945945945,2025-02-07 14:45:00,0.40540540540540543,0.5945945945945945
dmitri krasnov,philip kharchenko,21,8,3.8095238095238093,73.0952380952381,2023-09-26 15:15:00,0.38095238095238093,0.6190476190476191
dmitri krasnov,sander taaber,21,5,4.238095238095238,77.71428571428571,2023-09-19 16:15:00,0.23809523809523808,0.7619047619047619
dmitri kuznetsov,philip kharchenko,20,2,4.45,85.35,2024-04-03 18:30:00,0.1,0.9
dominik lafek,gabor dohnal,127,30,4.15748031496063,77.68503937007874,2026-01-22 20:50:00,0.23622047244094488,0.7637795275590551
dominik lafek,jakub mach,46,20,3.782608695652174,70.3913043478261,2026-01-20 21:20:00,0.43478260869565216,0.5652173913043479
dominik lafek,lukas jirka,28,8,3.892857142857143,70.14285714285714,2025-11-23 22:55:00,0.2857142857142857,0.7142857142857143
dominik lafek,lukas vich,101,32,4.03960396039604,76.7128712871287,2026-01-21 20:50:00,0.31683168316831684,0.6831683168316831
dominik lafek,martin topol,70,17,4.1571428571428575,78.32857142857142,2025-11-30 19:50:00,0.24285714285714285,0.7571428571428571
dominik lafek,martin vodnansky,22,8,3.8636363636363638,70.45454545454545,2024-05-10 19:20:00,0.36363636363636365,0.6363636363636364
dominik lafek,michal nemec,20,6,4.15,77.65,2025-08-30 17:50:00,0.3,0.7
dominik lafek,pavel cibik,122,35,3.9918032786885247,75.8360655737705,2026-01-13 22:25:00,0.28688524590163933,0.7131147540983607
dominik lafek,pavel vyvial,37,9,4.135135135135135,78.86486486486487,2025-10-21 22:50:00,0.24324324324324326,0.7567567567567568
dominik lafek,tomas rein,37,11,4.135135135135135,76.10810810810811,2026-01-14 20:50:00,0.2972972972972973,0.7027027027027026
dominik lafek,vojtech sanc,24,4,4.166666666666667,77.04166666666667,2025-01-19 21:50:00,0.16666666666666666,0.8333333333333334
dominik lafek,zbynek vyskocil,213,50,4.145539906103286,78.68075117370893,2026-01-20 20:50:00,0.2347417840375587,0.7652582159624413
dominik lafek,zdenek dusek,155,44,4.04516129032258,75.89032258064516,2026-01-21 19:20:00,0.2838709677419355,0.7161290322580645
dominik lengal,jan volhejn,20,5,3.95,74.45,2026-04-13 11:35:00,0.25,0.75
dominik lengal,tomas bartik,25,9,3.92,74.28,2026-04-17 13:35:00,0.36,0.64
dominik pasek,filip kopecky,33,14,3.757575757575758,72.45454545454545,2024-03-18 11:00:00,0.42424242424242425,0.5757575757575757
dominik pasek,filip marat,76,19,4.144736842105263,81.13157894736842,2026-02-13 20:30:00,0.25,0.75
dominik pasek,jan hendrych,103,25,4.106796116504855,77.69902912621359,2026-02-28 22:55:00,0.24271844660194175,0.7572815533980582
dominik pasek,jonas kulveit,41,14,4.0,76.4390243902439,2026-04-12 06:55:00,0.34146341463414637,0.6585365853658536
dominik pasek,josef ruzicka,36,14,3.861111111111111,72.55555555555556,2025-08-31 10:00:00,0.3888888888888889,0.6111111111111112
dominik pasek,marek kulisek,37,10,3.891891891891892,72.56756756756756,2025-02-28 21:20:00,0.2702702702702703,0.7297297297297297
dominik pasek,martin cerny,24,6,4.083333333333333,78.375,2025-05-04 19:55:00,0.25,0.75
dominik pasek,martin dolezal,47,7,4.361702127659575,83.74468085106383,2026-04-12 10:00:00,0.14893617021276595,0.851063829787234
dominik pasek,martin sulc,31,9,3.967741935483871,74.06451612903226,2025-08-16 20:50:00,0.2903225806451613,0.7096774193548387
dominik pasek,michal brozek,89,27,4.0,74.98876404494382,2025-02-28 20:50:00,0.30337078651685395,0.696629213483146
dominik pasek,milos frydl,36,9,4.194444444444445,78.44444444444444,2025-11-29 23:05:00,0.25,0.75
dominik pasek,miroslav sochor,31,5,4.258064516129032,82.54838709677419,2025-05-18 09:35:00,0.16129032258064516,0.8387096774193549
dominik pasek,ondrej fiklik,38,10,4.0,75.86842105263158,2025-02-14 22:25:00,0.2631578947368421,0.736842105263158
dominik pasek,petr kotrbaty,22,8,3.909090909090909,72.86363636363636,2025-01-21 21:40:00,0.36363636363636365,0.6363636363636364
dominik pasek,petr vanek,33,7,4.212121212121212,80.15151515151516,2024-07-23 07:55:00,0.21212121212121213,0.7878787878787878
