match_id,match_date,player1,player2,match_link
15-04-2026-adrian-fabis-stanislaw-wnek,2026-04-15 21:55:00,Adrian Fabis,Stanislaw Wnek,https://scores24.live/en/table-tennis/15-04-2026-adrian-fabis-stanislaw-wnek
15-04-2026-barton-aleksander-rybak-kazimierz,2026-04-15 21:55:00,Aleksander Barton,Damian Rybak,https://scores24.live/en/table-tennis/15-04-2026-barton-aleksander-rybak-kazimierz
15-04-2026-pawel-adamus-adrian-burkacki,2026-04-15 22:00:00,Pawel Adamus,Adrian Burkacki,https://scores24.live/en/table-tennis/15-04-2026-pawel-adamus-adrian-burkacki
15-04-2026-piecowski-milosz-piotr-szafranek,2026-04-15 22:10:00,Milosz Piecowski,Piotr Szafranek,https://scores24.live/en/table-tennis/15-04-2026-piecowski-milosz-piotr-szafranek
15-04-2026-patryk-jendrzejewski-ufnal-mateusz-edward-3,2026-04-15 22:15:00,Patryk Jendrzejewski,Mateusz Edward Ufnal,https://scores24.live/en/table-tennis/15-04-2026-patryk-jendrzejewski-ufnal-mateusz-edward-3
15-04-2026-dawid-pyrek-janus-slawomir,2026-04-15 22:20:00,Dawid Pyrek,Slawomir Janus,https://scores24.live/en/table-tennis/15-04-2026-dawid-pyrek-janus-slawomir
15-04-2026-marcin-kowalczyk-dariusz-wrobel,2026-04-15 22:20:00,Marcin Kowalczyk,Dariusz Wrobel,https://scores24.live/en/table-tennis/15-04-2026-marcin-kowalczyk-dariusz-wrobel
15-04-2026-jakub-pruszkowski-lukasz-oracz,2026-04-15 22:25:00,Jakub Pruszkowski,Lukasz Oracz,https://scores24.live/en/table-tennis/15-04-2026-jakub-pruszkowski-lukasz-oracz
15-04-2026-szymon-brud-piotr-szafranek,2026-04-15 22:35:00,Szymon Brud,Piotr Szafranek,https://scores24.live/en/table-tennis/15-04-2026-szymon-brud-piotr-szafranek
15-04-2026-miroslaw-warzecha-rybak-kazimierz,2026-04-15 22:40:00,Miroslaw Warzecha,Damian Rybak,https://scores24.live/en/table-tennis/15-04-2026-miroslaw-warzecha-rybak-kazimierz
15-04-2026-olbrycht-michal-ufnal-mateusz-edward-1,2026-04-15 22:40:00,Michal Olbrycht,Mateusz Edward Ufnal,https://scores24.live/en/table-tennis/15-04-2026-olbrycht-michal-ufnal-mateusz-edward-1
15-04-2026-adrian-fabis-dariusz-wrobel,2026-04-15 22:45:00,Adrian Fabis,Dariusz Wrobel,https://scores24.live/en/table-tennis/15-04-2026-adrian-fabis-dariusz-wrobel
