player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
andrii datsenko,roman cherevko,40,16,3.975,75.825,2025-02-14 08:50:00,0.4,0.6
andrii datsenko,roman zholubak,102,42,3.8529411764705883,71.61764705882354,2025-10-17 17:50:00,0.4117647058823529,0.5882352941176471
andrii datsenko,yevhen masko,40,8,4.25,80.35,2025-07-25 11:50:00,0.2,0.8
andrii datsenko,yevhenii honchar,181,51,4.005524861878453,73.65745856353591,2025-01-03 10:50:00,0.281767955801105,0.718232044198895
andrii dekhtiarenko,dmytro patalakha,75,20,4.1066666666666665,77.86666666666666,2026-03-22 12:50:00,0.26666666666666666,0.7333333333333334
andrii dekhtiarenko,eduard populovskyi,116,37,3.9741379310344827,74.39655172413794,2026-02-15 11:20:00,0.31896551724137934,0.6810344827586207
andrii dekhtiarenko,ihor emets,21,5,4.0476190476190474,75.66666666666667,2025-05-02 04:30:00,0.23809523809523808,0.7619047619047619
andrii dekhtiarenko,ihor vasylyshyn,29,8,3.9655172413793105,75.96551724137932,2025-12-21 12:50:00,0.27586206896551724,0.7241379310344828
andrii dekhtiarenko,oleksandr mytsyk,32,10,4.0625,76.625,2026-03-22 06:50:00,0.3125,0.6875
andrii dekhtiarenko,oleksandr shyshman,32,2,4.5,85.15625,2025-08-10 08:50:00,0.0625,0.9375
andrii dekhtiarenko,oleksandr tymofeev,38,13,3.9210526315789473,73.55263157894737,2026-03-22 09:50:00,0.34210526315789475,0.6578947368421053
andrii dekhtiarenko,sergii skhabitskiy,23,9,3.869565217391304,74.43478260869566,2026-03-22 08:20:00,0.391304347826087,0.6086956521739131
andrii dekhtiarenko,serhii hovorunets,37,13,3.864864864864865,71.75675675675676,2024-12-22 07:20:00,0.35135135135135137,0.6486486486486487
andrii dekhtiarenko,vasiliy smyk,59,18,4.084745762711864,76.52542372881356,2026-03-22 11:20:00,0.3050847457627119,0.6949152542372881
andrii dekhtiarenko,vasily kondratenko,36,13,3.9444444444444446,74.75,2025-12-28 11:50:00,0.3611111111111111,0.6388888888888888
andrii dekhtiarenko,volodymyr melnykov,40,14,3.925,74.4,2026-01-31 21:50:00,0.35,0.65
andrii derevianko,artem yurkov,218,55,4.073394495412844,77.62385321100918,2025-12-12 12:40:00,0.25229357798165136,0.7477064220183487
andrii derevianko,dmytro neborak,43,17,3.8372093023255816,72.4186046511628,2025-10-07 21:50:00,0.3953488372093023,0.6046511627906976
andrii derevianko,ivan demianchuk,25,4,4.16,78.48,2026-03-05 19:50:00,0.16,0.84
andrii derevianko,ivan efimenko,28,9,4.107142857142857,76.17857142857143,2024-10-26 07:20:00,0.32142857142857145,0.6785714285714286
