match_id,match_date,player1,player2,match_link
23-03-2026-michal-jezek-dan-volhejn,2026-03-23 16:00:00,Michal Jezek,Dan Volhejn,https://scores24.live/en/table-tennis/23-03-2026-michal-jezek-dan-volhejn
23-03-2026-milan-kolar-jan-varcl-jr,2026-03-23 16:00:00,Kolar Milan,Jan Jr Varcl,https://scores24.live/en/table-tennis/23-03-2026-milan-kolar-jan-varcl-jr
23-03-2026-petr-bradach-vojtech-koubek,2026-03-23 16:00:00,Petr Bradach,Vojtech Koubek,https://scores24.live/en/table-tennis/23-03-2026-petr-bradach-vojtech-koubek
23-03-2026-skotnica-martin-jan-szotkowski,2026-03-23 16:00:00,Martin Skotnica,Jan Szotkowski,https://scores24.live/en/table-tennis/23-03-2026-skotnica-martin-jan-szotkowski
23-03-2026-grundel-matej-cabis-michal,2026-03-23 16:30:00,Matej Grundel,Michal Cabis,https://scores24.live/en/table-tennis/23-03-2026-grundel-matej-cabis-michal
23-03-2026-jiri-havel-tomas-regner,2026-03-23 16:30:00,Jiri Havel,Tomas Regner,https://scores24.live/en/table-tennis/23-03-2026-jiri-havel-tomas-regner
23-03-2026-jiri-ruzicka-yan-kanera,2026-03-23 16:30:00,Jiri Ruzicka,Jan Kanera,https://scores24.live/en/table-tennis/23-03-2026-jiri-ruzicka-yan-kanera
23-03-2026-unzeitig-daniel-zbynek-pagac,2026-03-23 16:30:00,Daniel Unzeitig,Zbynek Pagac,https://scores24.live/en/table-tennis/23-03-2026-unzeitig-daniel-zbynek-pagac
23-03-2026-vratislav-petracek-jakub-vales,2026-03-23 16:30:00,Vratislav Petracek,Jakub Vales,https://scores24.live/en/table-tennis/23-03-2026-vratislav-petracek-jakub-vales
23-03-2026-cabis-michal-jan-szotkowski,2026-03-23 17:00:00,Michal Cabis,Jan Szotkowski,https://scores24.live/en/table-tennis/23-03-2026-cabis-michal-jan-szotkowski
23-03-2026-jakub-vales-vojtech-koubek,2026-03-23 17:00:00,Jakub Vales,Vojtech Koubek,https://scores24.live/en/table-tennis/23-03-2026-jakub-vales-vojtech-koubek
23-03-2026-tomas-regner-jan-varcl-jr,2026-03-23 17:00:00,Tomas Regner,Jan Jr Varcl,https://scores24.live/en/table-tennis/23-03-2026-tomas-regner-jan-varcl-jr
23-03-2026-yan-kanera-dan-volhejn,2026-03-23 17:00:00,Jan Kanera,Dan Volhejn,https://scores24.live/en/table-tennis/23-03-2026-yan-kanera-dan-volhejn
23-03-2026-zbynek-pagac-roman-hudeczek,2026-03-23 17:00:00,Zbynek Pagac,Roman Hudeczek,https://scores24.live/en/table-tennis/23-03-2026-zbynek-pagac-roman-hudeczek
23-03-2026-michal-chalupa-unzeitig-daniel,2026-03-23 17:30:00,Michal Chalupa,Daniel Unzeitig,https://scores24.live/en/table-tennis/23-03-2026-michal-chalupa-unzeitig-daniel
23-03-2026-michal-jezek-jiri-ruzicka,2026-03-23 17:30:00,Michal Jezek,Jiri Ruzicka,https://scores24.live/en/table-tennis/23-03-2026-michal-jezek-jiri-ruzicka
23-03-2026-milan-kolar-jiri-havel,2026-03-23 17:30:00,Kolar Milan,Jiri Havel,https://scores24.live/en/table-tennis/23-03-2026-milan-kolar-jiri-havel
23-03-2026-petr-bradach-vratislav-petracek,2026-03-23 17:30:00,Petr Bradach,Vratislav Petracek,https://scores24.live/en/table-tennis/23-03-2026-petr-bradach-vratislav-petracek
23-03-2026-skotnica-martin-grundel-matej,2026-03-23 17:30:00,Martin Skotnica,Matej Grundel,https://scores24.live/en/table-tennis/23-03-2026-skotnica-martin-grundel-matej
23-03-2026-jakub-tazler-daniel-tuma,2026-03-23 19:00:00,Jakub Tazler,Daniel Tuma,https://scores24.live/en/table-tennis/23-03-2026-jakub-tazler-daniel-tuma
23-03-2026-michal-vedmoch-jiri-plachy-1,2026-03-23 19:00:00,Michal Vedmoch,Jiri Plachy,https://scores24.live/en/table-tennis/23-03-2026-michal-vedmoch-jiri-plachy-1
23-03-2026-opralka-roman-marek-holub,2026-03-23 19:00:00,Roman Opralka,Marek Holub,https://scores24.live/en/table-tennis/23-03-2026-opralka-roman-marek-holub
23-03-2026-radomir-revay-radovan-polasek,2026-03-23 19:00:00,Radomir Revay,Radovan Polasek,https://scores24.live/en/table-tennis/23-03-2026-radomir-revay-radovan-polasek
23-03-2026-yirzhi-louda-karel-brozhik,2026-03-23 19:00:00,Yirzhi Louda,Karel Brozhik,https://scores24.live/en/table-tennis/23-03-2026-yirzhi-louda-karel-brozhik
23-03-2026-babinec-zdenek-michal-chalupa,2026-03-23 19:30:00,Zdenek Babinec,Michal Chalupa,https://scores24.live/en/table-tennis/23-03-2026-babinec-zdenek-michal-chalupa
23-03-2026-cabis-michal-tadeas-zika,2026-03-23 19:30:00,Michal Cabis,Tadeas Zika,https://scores24.live/en/table-tennis/23-03-2026-cabis-michal-tadeas-zika
23-03-2026-kasnik-sebastian-tomas-zahradnik,2026-03-23 19:30:00,Sebastian Kasnik,Tomas Zahradnik,https://scores24.live/en/table-tennis/23-03-2026-kasnik-sebastian-tomas-zahradnik
23-03-2026-tomas-dousa-jaroslav-prokupek,2026-03-23 19:30:00,Tomas Dousa,Jaroslav Prokupek,https://scores24.live/en/table-tennis/23-03-2026-tomas-dousa-jaroslav-prokupek
23-03-2026-tomas-dousa-nguyen-ba-hoang-tai,2026-03-23 19:30:00,Tomas Dousa,Ba Hoang Tai Nguyen,https://scores24.live/en/table-tennis/23-03-2026-tomas-dousa-nguyen-ba-hoang-tai
23-03-2026-tomas-vinter-jakub-hradecky,2026-03-23 19:30:00,Tomas Vinter,Jakub Hradecky,https://scores24.live/en/table-tennis/23-03-2026-tomas-vinter-jakub-hradecky
23-03-2026-daniel-tuma-tomas-vinter,2026-03-23 20:00:00,Daniel Tuma,Tomas Vinter,https://scores24.live/en/table-tennis/23-03-2026-daniel-tuma-tomas-vinter
23-03-2026-jiri-plachy-tomas-dousa,2026-03-23 20:00:00,Jiri Plachy,Tomas Dousa,https://scores24.live/en/table-tennis/23-03-2026-jiri-plachy-tomas-dousa
23-03-2026-karel-brozhik-kasnik-sebastian-1,2026-03-23 20:00:00,Karel Brozhik,Sebastian Kasnik,https://scores24.live/en/table-tennis/23-03-2026-karel-brozhik-kasnik-sebastian-1
23-03-2026-marek-holub-babinec-zdenek,2026-03-23 20:00:00,Marek Holub,Zdenek Babinec,https://scores24.live/en/table-tennis/23-03-2026-marek-holub-babinec-zdenek
23-03-2026-radovan-polasek-cabis-michal,2026-03-23 20:00:00,Radovan Polasek,Michal Cabis,https://scores24.live/en/table-tennis/23-03-2026-radovan-polasek-cabis-michal
23-03-2026-jakub-hradecky-jakub-tazler,2026-03-23 20:30:00,Jakub Hradecky,Jakub Tazler,https://scores24.live/en/table-tennis/23-03-2026-jakub-hradecky-jakub-tazler
