Season,player_id,player_name,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500479,2026-01-02,NYK vs. ATL,L,0.0,3,5,0,1,2,2,0,4,4,1,0,0,2,0,8,-7
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500487,2026-01-03,NYK vs. PHI,L,0.0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,-2
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500502,2026-01-05,NYK @ DET,L,0.0,0,2,0,1,0,0,0,3,3,2,0,0,0,0,0,-3
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500522,2026-01-07,NYK vs. LAC,W,0.0,3,6,2,2,0,0,1,1,2,0,0,0,0,0,8,1
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500576,2026-01-14,NYK @ SAC,L,0.0,1,5,0,4,0,0,0,3,3,0,0,0,0,0,2,0
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500584,2026-01-15,NYK @ GSW,L,0.0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,-9
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500596,2026-01-17,NYK vs. PHX,L,0.0,0,0,0,0,0,0,1,3,4,2,0,0,0,1,0,8
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500016,2026-01-19,NYK vs. DAL,L,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500622,2026-01-21,NYK vs. BKN,W,0.0,1,3,0,2,0,0,0,1,1,0,1,1,0,1,2,9
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500643,2026-01-24,NYK @ PHI,W,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500665,2026-01-27,NYK vs. SAC,W,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500675,2026-01-28,NYK @ TOR,W,0.0,2,4,0,2,0,0,1,4,5,0,2,0,1,0,4,3
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,22500690,2026-01-30,NYK vs. POR,W,0.0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1
2025-26,1627824,Guerschon Yabusele,1610612741,CHI,22500736,2026-02-05,CHI @ TOR,L,0.0,6,11,3,6,0,0,4,7,11,3,2,0,1,2,15,-4
2025-26,1627824,Guerschon Yabusele,1610612741,CHI,22500752,2026-02-07,CHI vs. DEN,L,0.0,4,13,4,10,0,0,0,2,2,0,1,2,1,3,12,-5
2025-26,1627824,Guerschon Yabusele,1610612741,CHI,22500762,2026-02-09,CHI @ BKN,L,0.0,1,3,1,3,0,0,0,2,2,1,1,0,1,4,3,-17
2025-26,1627824,Guerschon Yabusele,1610612741,CHI,22500778,2026-02-11,CHI @ BOS,L,0.0,5,12,2,5,1,2,1,1,2,2,0,0,0,2,13,-22
2025-26,1627824,Guerschon Yabusele,1610612741,CHI,22500797,2026-02-19,CHI vs. TOR,L,0.0,2,5,1,3,3,4,0,5,5,1,0,0,0,1,8,-7
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500087,2025-10-22,LAC @ UTA,L,0.0,9,13,0,0,1,1,3,4,7,3,0,1,2,0,19,-21
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500099,2025-10-24,LAC vs. PHX,W,0.0,3,5,0,0,2,3,0,5,5,4,0,0,3,2,8,15
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500112,2025-10-26,LAC vs. POR,W,0.0,9,14,0,0,3,3,2,6,8,3,0,2,1,3,21,8
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500127,2025-10-28,LAC @ GSW,L,0.0,7,12,0,0,0,0,5,7,12,1,0,1,3,0,14,-14
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500027,2025-10-31,LAC vs. NOP,W,0.0,5,7,0,0,4,4,1,10,11,1,0,3,0,5,14,2
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500164,2025-11-03,LAC vs. MIA,L,0.0,4,9,0,0,1,2,5,13,18,3,1,1,3,5,9,-6
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500170,2025-11-04,LAC vs. OKC,L,0.0,3,8,0,0,1,2,4,3,7,2,2,0,2,2,7,7
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500182,2025-11-06,LAC @ PHX,L,0.0,8,14,0,0,7,8,5,6,11,2,2,0,2,2,23,-11
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500190,2025-11-08,LAC vs. PHX,L,0.0,10,12,0,0,1,2,2,13,15,4,0,0,3,3,21,-10
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500206,2025-11-10,LAC vs. ATL,L,0.0,6,10,0,0,1,4,3,9,12,1,0,2,2,3,13,1
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500224,2025-11-12,LAC vs. DEN,L,0.0,9,14,0,0,0,0,6,3,9,1,0,2,2,2,18,-10
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500046,2025-11-14,LAC @ DAL,W,0.0,11,15,0,0,5,7,4,7,11,2,1,1,5,4,27,25
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500233,2025-11-16,LAC @ BOS,L,0.0,6,10,0,0,4,4,2,10,12,2,1,1,1,4,16,-15
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500243,2025-11-17,LAC @ PHI,L,0.0,7,13,0,0,0,0,5,8,13,1,1,0,0,1,14,-7
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500264,2025-11-20,LAC @ ORL,L,0.0,7,16,0,0,0,0,5,14,19,0,0,0,1,2,14,-8
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500268,2025-11-22,LAC @ CHA,W,0.0,9,12,0,0,0,0,2,7,9,6,0,1,1,1,18,17
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500278,2025-11-23,LAC @ CLE,L,0.0,15,22,0,0,3,3,7,11,18,4,0,0,2,3,33,6
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500059,2025-11-25,LAC @ LAL,L,0.0,5,12,0,0,0,2,6,4,10,4,1,2,1,5,10,-11
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500079,2025-11-28,LAC vs. MEM,L,0.0,4,11,0,0,1,1,3,9,12,5,0,2,2,3,9,-8
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500300,2025-11-29,LAC vs. DAL,L,0.0,8,12,0,0,3,3,2,9,11,4,1,1,2,5,19,4
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500313,2025-12-01,LAC @ MIA,L,0.0,7,13,0,0,2,3,3,10,13,2,0,1,1,1,16,4
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500327,2025-12-03,LAC @ ATL,W,0.0,6,8,0,0,2,3,3,14,17,5,0,0,3,1,14,18
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500347,2025-12-05,LAC @ MEM,L,0.0,4,6,0,0,2,2,1,5,6,1,1,0,2,3,10,-12
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500355,2025-12-06,LAC @ MIN,L,0.0,7,14,0,0,1,5,6,7,13,2,0,1,3,4,15,4
2025-26,1627826,Ivica Zubac,1610612746,LAC,22501205,2025-12-11,LAC @ HOU,L,0.0,13,14,0,0,7,11,4,3,7,1,1,2,1,2,33,9
2025-26,1627826,Ivica Zubac,1610612746,LAC,22501226,2025-12-15,LAC vs. MEM,L,0.0,3,6,0,0,0,0,3,10,13,2,0,1,4,3,6,-12
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500369,2025-12-18,LAC @ OKC,L,0.0,3,7,0,0,5,6,3,8,11,3,0,2,2,1,11,-14
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500395,2025-12-20,LAC vs. LAL,W,0.0,2,3,0,0,1,1,1,1,2,1,0,0,1,0,5,13
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500493,2026-01-03,LAC vs. BOS,L,0.0,2,6,0,0,0,0,3,4,7,1,0,1,0,0,4,-13
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500508,2026-01-05,LAC vs. GSW,W,0.0,1,3,0,0,8,8,4,7,11,3,0,1,2,4,10,-7
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500522,2026-01-07,LAC @ NYK,L,0.0,11,14,0,0,0,0,8,3,11,2,0,2,1,5,22,-10
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500535,2026-01-09,LAC @ BKN,W,0.0,1,5,0,0,3,4,2,4,6,4,1,0,4,2,5,11
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500544,2026-01-10,LAC @ DET,W,0.0,6,9,0,0,5,8,2,4,6,1,1,2,4,3,17,18
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500563,2026-01-12,LAC vs. CHA,W,0.0,4,6,0,0,1,2,3,8,11,2,0,0,0,2,9,3
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500590,2026-01-16,LAC @ TOR,W,0.0,7,10,0,0,2,3,3,11,14,2,0,0,2,3,16,15
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500608,2026-01-19,LAC @ WAS,W,0.0,7,10,0,0,0,0,3,9,12,1,0,1,5,0,14,-3
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500614,2026-01-20,LAC @ CHI,L,0.0,5,12,0,0,2,3,5,6,11,1,0,0,0,0,12,-8
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500633,2026-01-22,LAC vs. LAL,W,0.0,7,13,0,0,4,4,10,9,19,0,1,0,1,3,18,15
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500656,2026-01-25,LAC vs. BKN,W,0.0,4,5,0,0,3,4,1,9,10,1,1,0,1,3,11,4
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500670,2026-01-27,LAC @ UTA,W,0.0,4,6,0,0,1,2,3,4,7,3,0,0,3,1,9,7
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500695,2026-01-30,LAC @ DEN,L,0.0,6,10,0,0,1,2,2,5,7,2,0,0,2,3,13,-6
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500709,2026-02-01,LAC @ PHX,W,0.0,5,5,0,0,4,9,3,17,20,1,0,1,1,2,14,9
2025-26,1627826,Ivica Zubac,1610612746,LAC,22500715,2026-02-02,LAC vs. PHI,L,0.0,3,3,0,0,2,3,0,9,9,2,0,1,1,3,8,-11
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500012,2025-12-25,HOU @ LAL,W,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500438,2025-12-27,HOU vs. CLE,W,0.0,1,4,1,3,0,0,1,2,3,2,1,1,0,0,3,20
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500453,2025-12-29,HOU vs. IND,W,0.0,2,3,2,3,0,0,0,2,2,0,0,0,1,3,6,8
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500471,2026-01-01,HOU @ BKN,W,0.0,0,2,0,1,0,0,1,2,3,1,1,0,1,1,0,5
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500491,2026-01-03,HOU @ DAL,L,0.0,1,3,1,3,0,0,1,4,5,0,0,0,1,1,3,-1
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500505,2026-01-05,HOU vs. PHX,W,0.0,1,4,1,4,0,0,3,1,4,1,0,0,2,2,3,-2
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500527,2026-01-07,HOU @ POR,L,0.0,1,4,1,2,0,0,2,1,3,0,0,0,1,4,3,-4
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500540,2026-01-09,HOU @ POR,L,0.0,1,7,1,7,0,0,2,1,3,1,0,0,0,1,3,-3
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500557,2026-01-11,HOU @ SAC,L,0.0,1,3,0,2,2,2,1,2,3,0,0,1,0,2,4,2
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500591,2026-01-16,HOU vs. MIN,W,0.0,0,1,0,1,0,0,0,3,3,0,1,0,0,2,0,-3
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500604,2026-01-18,HOU vs. NOP,W,0.0,3,5,1,2,1,1,1,2,3,0,0,0,1,1,8,6
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500615,2026-01-20,HOU vs. SAS,W,0.0,1,3,0,2,0,0,1,0,1,1,0,0,0,2,2,9
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500628,2026-01-22,HOU @ PHI,L,0.0,2,4,2,4,0,0,0,2,2,1,0,0,0,2,6,7
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500662,2026-01-26,HOU vs. MEM,W,0.0,1,4,1,3,0,0,1,1,2,2,2,0,0,0,3,9
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500679,2026-01-28,HOU vs. SAS,L,0.0,0,2,0,2,0,0,0,2,2,0,0,0,2,2,0,-6
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500701,2026-01-31,HOU vs. DAL,W,0.0,1,3,0,2,0,0,1,0,1,1,0,1,0,0,2,-12
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500713,2026-02-02,HOU @ IND,W,0.0,1,2,0,1,2,2,0,3,3,0,1,0,0,2,4,-8
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500737,2026-02-05,HOU vs. CHA,L,0.0,1,4,0,2,0,0,2,1,3,2,1,0,1,3,2,-20
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500748,2026-02-07,HOU @ OKC,W,0.0,1,6,1,6,0,0,0,0,0,1,0,0,0,2,3,-9
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500772,2026-02-10,HOU vs. LAC,W,0.0,1,2,1,2,0,0,0,1,1,2,0,1,1,2,3,11
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,22500792,2026-02-19,HOU @ CHA,W,0.0,3,7,2,6,0,0,2,2,4,1,1,0,2,1,8,6
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500087,2025-10-22,LAC @ UTA,L,0.0,5,7,1,3,1,2,1,0,1,1,0,1,1,4,12,-12
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500099,2025-10-24,LAC vs. PHX,W,0.0,6,6,5,5,0,0,1,3,4,2,1,1,0,2,17,12
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500112,2025-10-26,LAC vs. POR,W,0.0,2,3,0,1,0,0,1,1,2,0,1,1,2,4,4,2
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500127,2025-10-28,LAC @ GSW,L,0.0,1,6,1,6,0,0,0,2,2,1,0,0,0,1,3,-19
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500027,2025-10-31,LAC vs. NOP,W,0.0,7,10,2,5,0,0,2,1,3,1,0,2,0,1,16,9
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500164,2025-11-03,LAC vs. MIA,L,0.0,5,6,1,2,1,2,0,3,3,0,1,1,1,2,12,3
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500170,2025-11-04,LAC vs. OKC,L,0.0,5,12,3,7,3,3,2,2,4,2,1,1,1,2,16,1
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500182,2025-11-06,LAC @ PHX,L,0.0,3,4,2,3,2,2,0,1,1,0,1,1,0,4,10,-25
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500190,2025-11-08,LAC vs. PHX,L,0.0,2,7,0,4,3,5,0,0,0,1,0,0,0,0,7,-10
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500206,2025-11-10,LAC vs. ATL,L,0.0,3,8,0,2,5,6,2,0,2,2,2,1,0,0,11,3
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500224,2025-11-12,LAC vs. DEN,L,0.0,4,8,0,3,0,0,2,2,4,4,1,2,2,2,8,-13
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500046,2025-11-14,LAC @ DAL,W,0.0,4,10,0,3,7,8,0,4,4,0,3,2,2,4,15,2
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500233,2025-11-16,LAC @ BOS,L,0.0,2,5,1,2,0,0,0,1,1,0,0,2,1,0,5,-9
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500445,2025-12-28,LAC vs. DET,W,0.0,1,4,0,1,1,1,1,2,3,0,0,0,1,3,3,2
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500461,2025-12-30,LAC vs. SAC,W,0.0,3,5,1,1,1,1,0,1,1,3,2,1,0,1,8,23
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500475,2026-01-01,LAC vs. UTA,W,0.0,4,7,2,3,0,0,2,4,6,1,0,1,2,3,10,11
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500493,2026-01-03,LAC vs. BOS,L,0.0,8,9,3,4,0,1,1,3,4,2,0,1,1,2,19,-10
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500732,2026-02-04,LAC vs. CLE,L,0.0,2,6,0,2,3,4,1,1,2,0,0,1,0,1,7,-9
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500746,2026-02-06,LAC @ SAC,W,0.0,5,7,1,2,2,3,0,3,3,0,2,0,1,3,13,21
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500760,2026-02-08,LAC @ MIN,W,0.0,2,3,1,1,0,0,1,3,4,4,3,1,1,3,5,22
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500772,2026-02-10,LAC @ HOU,L,0.0,2,7,2,6,0,0,0,1,1,0,0,2,1,0,6,-7
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500782,2026-02-11,LAC @ HOU,W,0.0,4,8,2,4,2,2,0,1,1,3,1,2,0,2,12,5
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,22500801,2026-02-19,LAC vs. DEN,W,0.0,7,15,2,7,6,7,0,3,3,1,0,0,1,2,22,-2
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,0022500809,2026-02-20,LAC @ LAL,L,0.0,6,10,1,3,0,1,3,5,8,2,1,2,1,2,13,1
2025-26,1627936,Alex Caruso,1610612760,OKC,22500001,2025-10-21,OKC vs. HOU,W,0.0,3,9,2,6,0,0,0,2,2,3,2,1,0,2,8,-15
2025-26,1627936,Alex Caruso,1610612760,OKC,22500126,2025-10-28,OKC vs. SAC,W,0.0,2,5,2,5,2,2,1,1,2,3,2,1,1,1,8,16
2025-26,1627936,Alex Caruso,1610612760,OKC,22500140,2025-10-30,OKC vs. WAS,W,0.0,0,5,0,3,0,0,0,2,2,2,3,0,1,0,0,11
2025-26,1627936,Alex Caruso,1610612760,OKC,22500148,2025-11-02,OKC vs. NOP,W,0.0,3,5,2,3,0,0,0,2,2,0,1,1,1,1,8,12
2025-26,1627936,Alex Caruso,1610612760,OKC,22500170,2025-11-04,OKC @ LAC,W,0.0,3,6,2,5,0,0,0,1,1,3,2,0,0,2,8,22
2025-26,1627936,Alex Caruso,1610612760,OKC,22500038,2025-11-07,OKC @ SAC,W,0.0,1,3,0,1,1,2,0,2,2,5,1,0,0,0,3,16
2025-26,1627936,Alex Caruso,1610612760,OKC,22500194,2025-11-09,OKC @ MEM,W,0.0,1,6,1,6,2,2,1,3,4,2,1,0,2,0,5,-5
2025-26,1627936,Alex Caruso,1610612760,OKC,22500210,2025-11-11,OKC vs. GSW,W,0.0,3,6,2,3,0,0,0,2,2,3,5,0,3,1,8,25
2025-26,1627936,Alex Caruso,1610612760,OKC,22500222,2025-11-12,OKC vs. LAL,W,0.0,4,7,2,3,0,0,0,4,4,3,2,0,1,0,10,19
2025-26,1627936,Alex Caruso,1610612760,OKC,22500229,2025-11-15,OKC @ CHA,W,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-26,1627936,Alex Caruso,1610612760,OKC,22500261,2025-11-19,OKC vs. SAC,W,0.0,1,7,0,5,0,0,1,3,4,5,1,1,0,1,2,4
2025-26,1627936,Alex Caruso,1610612760,OKC,22500055,2025-11-21,OKC @ UTA,W,0.0,4,5,2,3,1,2,0,0,0,3,1,0,1,0,11,29
2025-26,1627936,Alex Caruso,1610612760,OKC,22500280,2025-11-23,OKC vs. POR,W,0.0,2,3,1,1,0,0,1,1,2,3,1,0,0,3,5,25
2025-26,1627936,Alex Caruso,1610612760,OKC,22500064,2025-11-26,OKC vs. MIN,W,0.0,1,5,1,4,2,2,0,2,2,0,0,0,1,2,5,15
2025-26,1627936,Alex Caruso,1610612760,OKC,22500075,2025-11-28,OKC vs. PHX,W,0.0,2,3,0,0,0,0,1,6,7,3,2,1,4,4,4,-5
2025-26,1627936,Alex Caruso,1610612760,OKC,22501203,2025-12-10,OKC vs. PHX,W,0.0,1,3,1,2,0,0,1,0,1,1,3,0,2,0,3,-3
2025-26,1627936,Alex Caruso,1610612760,OKC,22501230,2025-12-13,OKC @ SAS,L,0.0,5,9,1,3,0,0,4,4,8,3,3,0,0,5,11,22
2025-26,1627936,Alex Caruso,1610612760,OKC,22500369,2025-12-18,OKC vs. LAC,W,0.0,2,4,0,1,0,0,1,1,2,3,4,0,0,1,4,26
2025-26,1627936,Alex Caruso,1610612760,OKC,22500385,2025-12-19,OKC @ MIN,L,0.0,2,7,1,6,2,2,2,10,12,1,0,2,0,2,7,-7
2025-26,1627936,Alex Caruso,1610612760,OKC,22500417,2025-12-23,OKC @ SAS,L,0.0,1,3,0,2,0,0,1,3,4,1,0,0,2,1,2,-11
2025-26,1627936,Alex Caruso,1610612760,OKC,22500010,2025-12-25,OKC vs. SAS,L,0.0,3,13,2,12,4,4,0,1,1,0,0,1,1,1,12,-13
2025-26,1627936,Alex Caruso,1610612760,OKC,22500442,2025-12-28,OKC vs. PHI,W,0.0,3,5,1,3,0,0,0,1,1,0,0,0,0,0,7,7
2025-26,1627936,Alex Caruso,1610612760,OKC,22500455,2025-12-29,OKC vs. ATL,W,0.0,7,8,2,2,0,0,1,7,8,2,2,0,1,1,16,-1
2025-26,1627936,Alex Caruso,1610612760,OKC,22500470,2025-12-31,OKC vs. POR,W,0.0,1,2,1,2,0,0,0,1,1,0,1,1,1,1,3,1
2025-26,1627936,Alex Caruso,1610612760,OKC,22500484,2026-01-02,OKC @ GSW,W,0.0,1,3,0,2,2,2,0,1,1,2,1,0,0,2,4,17
2025-26,1627936,Alex Caruso,1610612760,OKC,22500499,2026-01-04,OKC @ PHX,L,0.0,1,4,0,2,0,0,0,1,1,3,0,0,0,1,2,-10
2025-26,1627936,Alex Caruso,1610612760,OKC,22500536,2026-01-09,OKC @ MEM,W,0.0,2,4,0,1,3,3,1,2,3,2,1,2,1,3,7,-3
2025-26,1627936,Alex Caruso,1610612760,OKC,22500553,2026-01-11,OKC vs. MIA,W,0.0,3,5,1,2,0,0,1,0,1,2,0,0,0,0,7,8
2025-26,1627936,Alex Caruso,1610612760,OKC,22500568,2026-01-13,OKC vs. SAS,W,0.0,5,8,2,4,1,1,0,2,2,4,1,0,0,2,13,27
2025-26,1627936,Alex Caruso,1610612760,OKC,22500581,2026-01-15,OKC @ HOU,W,0.0,2,7,1,5,0,0,1,3,4,2,2,1,1,0,5,12
2025-26,1627936,Alex Caruso,1610612760,OKC,22500597,2026-01-17,OKC @ MIA,L,0.0,1,3,1,2,2,4,0,4,4,2,1,0,1,2,5,7
2025-26,1627936,Alex Caruso,1610612760,OKC,22500015,2026-01-19,OKC @ CLE,W,0.0,0,5,0,4,1,2,0,1,1,2,2,0,0,1,1,1
2025-26,1627936,Alex Caruso,1610612760,OKC,22500723,2026-02-03,OKC vs. ORL,W,0.0,2,4,0,2,2,2,0,0,0,3,1,0,1,0,6,13
2025-26,1627936,Alex Caruso,1610612760,OKC,22500748,2026-02-07,OKC vs. HOU,L,0.0,3,9,2,6,0,1,1,1,2,1,2,1,1,4,8,-16
2025-26,1627936,Alex Caruso,1610612760,OKC,22500769,2026-02-09,OKC @ LAL,W,0.0,7,8,3,4,0,1,0,1,1,2,1,0,0,0,17,19
2025-26,1627936,Alex Caruso,1610612760,OKC,22500785,2026-02-11,OKC @ PHX,W,0.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,12
2025-26,1627936,Alex Caruso,1610612760,OKC,22500789,2026-02-12,OKC vs. MIL,L,0.0,3,6,3,4,0,0,0,3,3,1,1,0,2,0,9,-8
2025-26,1627936,Alex Caruso,1610612760,OKC,0022500808,2026-02-20,OKC vs. BKN,W,0.0,0,5,0,3,0,0,0,0,0,3,1,0,1,1,0,12
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500003,2025-10-22,CLE @ NYK,L,0.0,1,7,1,7,0,0,1,3,4,6,0,0,4,0,3,-3
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500091,2025-10-24,CLE @ BKN,W,0.0,0,4,0,2,2,2,0,2,2,8,2,0,2,0,2,0
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500107,2025-10-26,CLE vs. MIL,W,0.0,4,7,2,4,1,3,3,3,6,5,1,0,3,1,11,-5
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500128,2025-10-29,CLE @ BOS,L,0.0,1,5,1,5,0,0,0,3,3,5,1,0,2,1,3,1
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500022,2025-10-31,CLE vs. TOR,L,0.0,3,7,2,4,0,0,1,4,5,5,1,0,2,0,8,5
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500151,2025-11-02,CLE vs. ATL,W,0.0,3,8,2,6,0,0,3,3,6,3,1,0,4,5,8,6
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500171,2025-11-05,CLE vs. PHI,W,0.0,0,3,0,3,0,0,0,1,1,8,1,1,1,3,0,3
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500186,2025-11-08,CLE vs. CHI,W,0.0,1,4,0,3,0,0,0,4,4,4,0,0,0,4,2,-8
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500201,2025-11-10,CLE @ MIA,L,0.0,3,7,3,7,0,0,2,2,4,2,1,0,0,3,9,4
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500217,2025-11-12,CLE @ MIA,W,0.0,4,8,4,7,3,3,2,0,2,8,1,1,3,1,15,-9
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500228,2025-11-15,CLE vs. MEM,W,0.0,3,5,3,5,0,0,2,5,7,5,2,0,5,2,9,16
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500241,2025-11-17,CLE vs. MIL,W,0.0,2,8,1,6,1,2,0,5,5,5,2,0,1,4,6,11
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500255,2025-11-19,CLE vs. HOU,L,0.0,2,8,2,8,1,2,0,2,2,2,1,1,0,1,7,1
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500048,2025-11-21,CLE vs. IND,W,0.0,0,2,0,2,0,0,0,7,7,5,0,1,1,4,0,12
2025-26,1628366,Lonzo Ball,1610612739,CLE,22500284,2025-11-24,CLE @ TOR,L,0.0,3,15,2,12,0,0,0,7,7,7,2,1,2,1,8,-7
